th,loss,delay
100.0,0.0,0.0
91.11111111111111,0.0,0.0
82.22222222222223,0.0,0.0
73.33333333333333,0.0,0.0
64.44444444444444,0.0,0.0
55.55555555555556,0.0,0.0
46.666666666666664,0.0,0.0
37.77777777777777,0.0,0.0
28.888888888888886,0.0,0.0
20.0,0.0,0.0
